item_id,kind,title,state,region,category,lat,lng,media_count,difficulty,cost_per_day,duration_days,cuisine
osm-5341337058,peak,Lenyadri Caves,Maharashtra,west,nature,19.2479094,73.8867473,1,easy,,,
osm-5342151122,temple,Madhava Ranga Temple,Karnataka,south,spiritual,15.3195376,76.471716,1,easy,,,
osm-5342151123,artwork,Hanuman sculpture,Karnataka,south,culture,15.3194874,76.4716969,1,easy,,,
osm-5342151125,restaurant,Local restaurant new hampi,Karnataka,south,food,15.3112286,76.4469959,1,easy,,,
osm-5342570787,monastery,Chongkham Buddha Vihara,Arunachal Pradesh,northeast,spiritual,27.8078467,96.0369011,1,easy,,,
osm-5342611426,monastery,World Peace Pagoda,Arunachal Pradesh,northeast,spiritual,27.806574,96.0357064,1,easy,,,
osm-5342932521,restaurant,"Maggie rooftop restaurant , Jaipur",Rajasthan,north,food,26.9241359,75.7897529,1,easy,,,
osm-5343184869,monastery,Golden Pagoda,Arunachal Pradesh,northeast,spiritual,27.7725298,95.9748656,1,easy,,,
osm-5343197929,mosque,Maulana Yonus Masjid,Maharashtra,west,spiritual,18.4631571,73.8904986,1,easy,,,
osm-5343233621,restaurant,Chimney Family Restaurant,Kerala,south,food,8.7339834,76.7216341,1,easy,,,indian
osm-5343517123,attraction,Anchuruli Thuruthu Island,Kerala,south,heritage,9.7664118,77.0634055,1,easy,,,
osm-5343517335,attraction,Anchuruli,Kerala,south,heritage,9.7668612,77.0750624,1,easy,,,
osm-5344204721,street food,Street food and chai corner,Rajasthan,north,food,26.925004,75.8159025,1,easy,,,
osm-5344235022,cafe,Bakery cafe,Goa,west,food,15.666213,73.7139482,1,easy,,,indian;russian
osm-5344259521,restaurant,Kunnpuram,Kerala,south,food,9.9641852,76.2454704,1,easy,,,
osm-5344372221,restaurant,Natraj,Rajasthan,north,food,26.9131639,70.9158576,1,easy,,,
osm-5344512521,cafe,Karma Corner,Goa,west,food,15.688953,73.702784,1,easy,,,asian;friture;chicken;curry;burger;oriental;breakfast;indian;italian;coffee_shop;seafood;pizza;fish_and_chips;sandwich
osm-5344535321,cafe,Wind view cafe,Rajasthan,north,food,26.9237491,75.8272853,1,easy,,,
osm-5344778151,viewpoint,Sersank Peak,Himachal Pradesh,north,nature,33.1656249,76.6217021,1,easy,,,
osm-5344972921,attraction,Temple,Kerala,south,heritage,8.7326984,76.7060813,1,easy,,,
osm-5345061067,temple,Somnath Mahadev Temple,Gujarat,west,spiritual,21.2106971,72.7760832,1,easy,,,
osm-5345195321,restaurant,Shan Ed Id,Rajasthan,north,food,28.0179845,73.310189,1,easy,,,indian
osm-5346575710,zoo,Deers,Arunachal Pradesh,northeast,wildlife,27.4847141,96.2074147,1,easy,,,
osm-5346578291,zoo,Mini zoo,Arunachal Pradesh,northeast,wildlife,27.4855588,96.2070908,1,easy,,,
osm-5346603778,cafe,Lipton,Maharashtra,west,food,16.844463,74.6023384,1,easy,,,coffee_shop
osm-5348534822,shrine,Dzogchen Monastery,Karnataka,south,spiritual,11.8707074,77.2397232,1,easy,,,
osm-5348932732,monument,Chhatrapati Shivaji Maharaj Statue,Maharashtra,west,heritage,18.9872471,73.1122992,1,easy,,,
osm-5348989326,monument,Svatantraveer Vinayak Damodar Sawarkar Statue,Maharashtra,west,heritage,18.9872058,73.1109338,1,easy,,,
osm-5349329282,archaeology,Lothal Port,Gujarat,west,heritage,22.5227726,72.2499213,1,easy,,,
osm-5349554920,restaurant,Vijayanagar Vaibhav,Karnataka,south,food,12.9662347,77.5351942,1,easy,,,regional
osm-5350626322,restaurant,Sudha's Kitchen,Tamil Nadu,south,food,12.0143901,79.8116291,1,easy,,,mediterranean
osm-5350769621,viewpoint,Lighthouse and sunset view STP,Kerala,south,nature,8.3819781,76.9830629,1,easy,,,
osm-5350937424,attraction,DLF Cyber Hub,Haryana,north,heritage,28.4962947,77.0891919,1,easy,,,
osm-5351909821,monastery,Root Institute for Wisdom Culture - FPMT,Bihar,east,spiritual,24.6938261,84.9763084,1,easy,,,
osm-5352046421,cafe,"Local chai, ommelets & appam",Kerala,south,food,8.4130386,76.9713478,1,easy,,,
osm-5352567844,cafe,The Belgian Waffle Co.,Maharashtra,west,food,21.1220669,79.0570517,1,easy,,,
osm-5353229757,temple,Manikesvara Temple,Karnataka,south,spiritual,15.393001,75.7203128,1,easy,,,
osm-5354108823,restaurant,Open House,Rajasthan,north,food,26.2970955,73.0227919,1,easy,,,pasta;indian;pizza
osm-5354288829,temple,Hombagi,Karnataka,south,spiritual,13.4415929,75.2416021,1,easy,,,
osm-5355838817,restaurant,Sri Ganesh Bhavan (veg),Tamil Nadu,south,food,13.0196561,80.2061789,1,easy,,,
osm-5355918923,cafe,Dream’n’land,Goa,west,food,15.6892564,73.704948,1,easy,,,italian
osm-5355929595,temple,Murugan Temple,Tamil Nadu,south,spiritual,13.1059371,80.0983884,1,easy,,,
osm-5356991435,restaurant,Chin Chin,Karnataka,south,food,12.9629499,77.7507243,1,easy,,,asian
osm-5357363523,attraction,Dumad chokdi,Gujarat,west,heritage,22.3670865,73.1894003,1,easy,,,
osm-5358187205,church,Church,Andhra Pradesh,south,spiritual,16.3992706,80.6240767,1,easy,,,
osm-5358203262,temple,Sri Rama Swamy Temple,Andhra Pradesh,south,spiritual,16.3972328,80.6250755,1,easy,,,
osm-5358209222,attraction,Hi can,Gujarat,west,heritage,22.4633331,73.1930091,1,easy,,,
osm-5358210826,memorial,Ambedhkar statue,Andhra Pradesh,south,heritage,16.3973398,80.6257824,1,easy,,,
osm-5358228029,memorial,Y. S. Raja sekhar reddy statue,Andhra Pradesh,south,heritage,16.3960329,80.6255995,1,easy,,,
osm-5358229709,church,Lutheran Church,Andhra Pradesh,south,spiritual,16.396105,80.6256521,1,easy,,,
osm-5358232925,attraction,Evrest composites p ltd,Gujarat,west,heritage,22.4684398,73.1953846,1,easy,,,
osm-5358244885,temple,Rambha malleswara swamy temple,Andhra Pradesh,south,spiritual,16.3986979,80.6251178,1,easy,,,
osm-5358373774,temple,Jalakanteshwara Temple,Karnataka,south,spiritual,12.9615738,77.5766408,1,easy,,,
osm-5358598312,church,St. Mary's Church,Kerala,south,spiritual,9.9058669,77.0556558,1,easy,,,
osm-5358618093,church,St. Mary's Kananaya Catholic,Kerala,south,spiritual,9.8409225,76.7419806,1,easy,,,
osm-5358725226,restaurant,Street food deliciouse,Karnataka,south,food,15.3541749,76.4909238,1,easy,,,
osm-5358830439,street food,Sairam tiffen centre,Andhra Pradesh,south,food,16.383282,80.6601384,1,easy,,,
osm-5358851890,church,Church,Andhra Pradesh,south,spiritual,16.4495927,80.6106546,1,easy,,,
osm-5358868808,street food,Koteshwarao tiffin centre,Andhra Pradesh,south,food,16.383182,80.6598584,1,easy,,,
osm-5358989122,cafe,Uma sunrise,Karnataka,south,food,14.5281524,74.317187,1,easy,,,
osm-5359072132,temple,Sri Angalaparameswari Aalayam,Tamil Nadu,south,spiritual,13.0851449,80.1996913,1,easy,,,
osm-535919700,theme park,Blue Whale Waterpark,Goa,west,adventure,15.5688874,73.75334,1,easy,,,
osm-5359294640,restaurant,Luby Restaurant,Kerala,south,food,11.424357,75.8317593,1,easy,,,
osm-5359340261,mosque,Masjid,Andhra Pradesh,south,spiritual,16.3979187,80.6260002,1,easy,,,
osm-5359405221,restaurant,gurú kripa,Madhya Pradesh,central,food,24.851003,79.9260001,1,easy,,,
osm-5359488229,peak,Bakasura Malai,Tamil Nadu,south,nature,11.3166658,76.8370056,1,easy,,,
osm-5360224997,street food,K. Ammaji tiffin center,Andhra Pradesh,south,food,16.4657406,80.6368546,1,easy,,,
osm-5360224998,street food,K.ammaji hotel,Andhra Pradesh,south,food,16.465751,80.6368622,1,easy,,,
osm-5360226667,street food,K.ammaji,Andhra Pradesh,south,food,16.4657123,80.6368596,1,easy,,,
osm-5360229969,street food,M.Kotibabu tiffin center,Andhra Pradesh,south,food,16.4665364,80.6368551,1,easy,,,
osm-5360967180,attraction,Jewel of Navi Mumbai,Maharashtra,west,heritage,19.0260183,73.0100097,1,easy,,,
osm-5360991561,peak,Chandrayandurg,Tamil Nadu,south,nature,12.2430141,79.39255,1,easy,,,
osm-5360991566,peak,Chakkilidurg,Tamil Nadu,south,nature,12.2421386,79.4014066,1,easy,,,
osm-5362507124,shrine,Kali Temple,Gujarat,west,spiritual,20.9651917,70.2859997,1,easy,,,
osm-5362570121,cafe,Cafe Coffee Day,Kerala,south,food,9.6846271,76.3324301,1,easy,,,coffee_shop
osm-5362867015,temple,Temle Of God,Tamil Nadu,south,spiritual,13.0827367,80.2705011,1,easy,,,
osm-5363385716,attraction,The village,Goa,west,heritage,15.3223772,73.951471,1,easy,,,
osm-5363543974,restaurant,Surya Prakash hotel,Tamil Nadu,south,food,11.3149335,78.5818573,1,easy,,,
osm-5363701354,temple,Nagalwadi-Shikhardham,Madhya Pradesh,central,spiritual,21.7244252,75.2511311,1,easy,,,
osm-5364003321,cafe,Wa-blue,Goa,west,food,15.6902693,73.7041375,1,easy,,,
osm-536511497,restaurant,Poisson Rouge,Goa,west,food,15.5655465,73.7499477,1,easy,,,french
osm-536511498,restaurant,Mayonna Creek Side Bar & Restaurant,Goa,west,food,15.5671618,73.7512831,1,easy,,,regional
osm-5365134200,temple,Bajranj Bali Mandir,Maharashtra,west,spiritual,18.5985022,73.708689,1,easy,,,
osm-5365354922,park,Childrens Park Tower 9,Karnataka,south,nature,12.9950323,77.7276701,1,easy,,,
osm-5365516221,cafe,Milan Ice Cream,Goa,west,food,15.6874572,73.7115582,1,easy,,,breakfast;ice_cream
osm-5365539149,temple,Kallarakandy Muthappan Temple,Kerala,south,spiritual,11.7696202,75.481658,1,easy,,,
osm-5365573197,temple,Mathikkavu Bhagavathy Temple,Kerala,south,spiritual,11.7649601,75.4876431,1,easy,,,
osm-5365573198,temple,Edathilambalam,Kerala,south,spiritual,11.7695046,75.4877966,1,easy,,,
osm-5365649373,cafe,Bouffage Cafe And Bistro,Maharashtra,west,food,21.134524,79.0583139,1,easy,,,cafe
osm-5366008763,park,Bada Park,Madhya Pradesh,central,nature,26.238368,78.1511078,1,easy,,,
osm-536626142,restaurant,St. Anthony's,Goa,west,food,15.5615172,73.7492435,1,easy,,,indian
osm-536626144,restaurant,Sunset Restaurant & Bar,Goa,west,food,15.563143,73.7479133,1,easy,,,
osm-5367427631,temple,Valampuri Vinayagar Temple,Tamil Nadu,south,spiritual,12.9019432,79.136013,1,easy,,,
osm-5367637543,memorial,Vellore Sepoy Mutiny Memorial Pillar,Tamil Nadu,south,heritage,12.9237905,79.1309733,1,easy,,,
osm-5367652690,temple,Sri Vara Siddhi Vinayagar Temple,Tamil Nadu,south,spiritual,12.9040275,79.1357441,1,easy,,,
osm-5367652691,temple,Perumal Koil Fair Grounds,Tamil Nadu,south,spiritual,12.9031839,79.1362466,1,easy,,,
osm-5367652694,street food,Burma Fast Food,Tamil Nadu,south,food,12.9028992,79.1316628,1,easy,,,chicken;fish_and_chips;seafood
osm-5367653371,temple,Shree Varasakthi Vinayakar Kovil,Tamil Nadu,south,spiritual,12.9031976,79.1316977,1,easy,,,
osm-5367768421,restaurant,Orange Sky,Goa,west,food,15.0401208,73.9880923,1,easy,,,
osm-5368250321,mosque,Poredom Muslim Jamaath,Kerala,south,spiritual,8.854074,76.833911,1,easy,,,
osm-5368257850,attraction,Kalladathanni Vattathil Waterfall,Kerala,south,heritage,8.8534184,76.8245404,1,easy,,,
osm-5369699824,restaurant,Hotel Malabar Family Restaurant,Kerala,south,food,9.5672412,76.3279954,1,easy,,,
osm-5370878856,peak,Annavasal,Tamil Nadu,south,nature,10.4505907,78.7241649,1,easy,,,
osm-5372357087,temple,Parammal Krishna Temple,Kerala,south,spiritual,11.2377503,75.8128904,1,easy,,,
osm-5373795221,artwork,Rajeev Art Innovity,Karnataka,south,culture,13.9432722,76.6111304,1,easy,,,
osm-5373838443,memorial,Dhanaji Jhadav Memorial,Maharashtra,west,heritage,16.8334648,74.3094703,1,easy,,,
osm-5373842716,temple,Ganesh Mandir,Maharashtra,west,spiritual,16.8317806,74.3089058,1,easy,,,
osm-5374181421,attraction,Agni fiber boards,Gujarat,west,heritage,22.0685555,73.1441257,1,easy,,,
osm-5374634921,restaurant,Food Court,Kerala,south,food,9.9653209,76.2384912,1,easy,,,seafood;indian
osm-537535762,restaurant,Hyderabad House,Karnataka,south,food,12.932679,77.6135844,1,easy,,,indian
osm-537535805,street food,McDonald's,Karnataka,south,food,12.9351086,77.611565,1,easy,,,burger
osm-537535920,street food,KFC,Karnataka,south,food,12.9343669,77.6107742,1,easy,,,chicken
osm-5375731558,restaurant,Pranam Hotel,Maharashtra,west,food,19.0448864,73.0643216,1,easy,,,regional
osm-5376039832,mosque,Gulzar colony masjid (mosque),Madhya Pradesh,central,spiritual,22.6969466,75.8545928,1,easy,,,
osm-5377144298,temple,Mahaganapathy Temple,Kerala,south,spiritual,11.1260033,75.8937885,1,easy,,,
osm-5377178621,restaurant,Silent Waves,Goa,west,food,15.0389681,73.9885452,1,easy,,,
osm-5377590022,restaurant,Saxony,Goa,west,food,15.0340765,73.9905488,1,easy,,,
osm-5377856035,restaurant,Dabbawala,Chhattisgarh,central,food,21.2524829,81.6638758,1,easy,,,
osm-5378024621,restaurant,Hotel Aryaas,Kerala,south,food,9.4913961,76.3374063,1,easy,,,
osm-5379859523,street food,Lamcy cafe,Tamil Nadu,south,food,13.0656063,80.273769,1,easy,,,
osm-5380297057,viewpoint,Mount Blanc View Gallery,Maharashtra,west,nature,18.9637178,72.8038864,1,easy,,,
osm-5380306300,jain temple,Digambar Jain Derrasar,Maharashtra,west,spiritual,18.9639253,72.8036901,1,easy,,,
osm-5382165822,restaurant,PeacefulLake seafood Restaurant,Kerala,south,food,9.4919756,76.3654011,1,easy,,,
osm-5382761413,peak,Gunya,Maharashtra,west,nature,19.3329741,73.7737362,1,easy,,,
osm-5382809428,restaurant,Padma Cafe,Kerala,south,food,9.6908393,76.338319,1,easy,,,
osm-5382848424,restaurant,Biriyani Kada,Kerala,south,food,9.6903839,76.342549,1,easy,,,
osm-5383047522,restaurant,Rex's Place,Goa,west,food,15.2516467,73.9208419,1,easy,,,noodles;indian
osm-5383249022,street food,Karthik Chicken Center,Karnataka,south,food,13.0575739,77.626662,1,easy,,,
osm-5383249123,restaurant,Mama’s,Karnataka,south,food,13.0573793,77.6270261,1,easy,,,
osm-5383258724,cafe,"Chai Point, Juice Corner",Karnataka,south,food,13.0576351,77.626399,1,easy,,,
osm-5383526764,temple,Rayiladi Pillayar Kovil,Tamil Nadu,south,spiritual,11.5730363,79.5971489,1,easy,,,
osm-5383564831,restaurant,Parna Kuteera,Karnataka,south,food,14.4971233,74.3620283,1,easy,,,indian
osm-5385728022,temple,Maari Amma Temple,Karnataka,south,spiritual,12.9562285,77.5919414,1,easy,,,
osm-5386929235,restaurant,LEO Lets eat out,Goa,west,food,15.6908719,73.7043825,1,easy,,,
osm-5387171007,temple,Mariyamman Kovil,Tamil Nadu,south,spiritual,10.5095592,78.774054,1,easy,,,
osm-538797431,temple,Mahadevar Temple,Kerala,south,spiritual,8.519059,76.9578649,1,easy,,,
osm-5389943321,restaurant,Sunset cafe,Karnataka,south,food,14.5267685,74.3159266,1,easy,,,
osm-5389949524,restaurant,Totem,Goa,west,food,15.683057,73.7060677,1,easy,,,
osm-5390195363,restaurant,Brahmin's cafe,Karnataka,south,food,12.9608314,77.528917,1,easy,,,
osm-5390195364,temple,Chowdeswari Temple,Karnataka,south,spiritual,12.9577225,77.532227,1,easy,,,
osm-5390373027,restaurant,Aadaminte Chayakkada,Kerala,south,food,10.1298799,76.3500409,1,easy,,,
osm-5390471323,restaurant,Hangout,Goa,west,food,15.6831686,73.7042121,1,easy,,,
osm-5391643322,restaurant,Green Valley,Goa,west,food,15.038062,73.9888801,1,easy,,,
osm-539236897,restaurant,Sindoor Palace,Kerala,south,food,8.5211725,76.9604676,1,easy,,,
osm-5392665726,temple,HARESHWAR MANDIR,Maharashtra,west,spiritual,21.2456936,75.2827652,1,easy,,,
osm-5392769084,restaurant,SanMaria,Goa,west,food,15.5545122,73.7568654,1,easy,,,
osm-5392913976,cafe,360 cafeteria,Karnataka,south,food,14.5196473,74.3179173,1,easy,,,
osm-5393427427,restaurant,Ananda veg restaurant,Tamil Nadu,south,food,13.0365816,80.2511081,1,easy,,,
osm-5393427430,restaurant,Suzannes,Goa,west,food,15.3135717,73.9118647,1,easy,,,
osm-5393429271,restaurant,Sangeetha veg restaurant,Tamil Nadu,south,food,13.0354735,80.2493101,1,easy,,,
osm-5393452118,temple,New Ram Mandir,Gujarat,west,spiritual,20.9072181,70.3642553,1,easy,,,
osm-5393505822,attraction,baba saheb ambedkar statue,Maharashtra,west,heritage,21.2443892,75.2951753,1,easy,,,
osm-5393507554,artwork,chatrapati shivaji maharaj statue,Maharashtra,west,culture,21.2436028,75.2948489,1,easy,,,
osm-5393528323,street food,Azeez Tea Stall,Kerala,south,food,10.6082352,76.0099153,1,easy,,,
osm-5393643752,temple,Sai Baba Temple,Gujarat,west,spiritual,20.927727,70.3519456,1,easy,,,
osm-5394830056,garden,Bramhala Lake Garden,Maharashtra,west,nature,19.202469,72.9755742,1,easy,,,
osm-5395188915,artwork,Premsar Crusher,Gujarat,west,culture,21.921054,69.4246235,1,easy,,,
osm-5395205432,restaurant,Friend's Corner,Goa,west,food,15.5402254,73.7564914,1,easy,,,
osm-5395273234,street food,KFC,Karnataka,south,food,12.8239543,77.6848729,1,easy,,,chicken
osm-5395275129,church,Ebenzerer Church,Karnataka,south,spiritual,12.8420341,77.6763215,1,easy,,,
osm-5395321647,temple,Ayyappa Temple,Gujarat,west,spiritual,20.9139627,70.3589548,1,easy,,,
osm-5395388876,attraction,local land mark,Maharashtra,west,heritage,21.2447122,75.2927481,1,easy,,,
osm-5395395099,street food,monginis cake shop,Maharashtra,west,food,21.2442651,75.2928542,1,easy,,,burger;indian;sandwich;cake
osm-5395430753,attraction,mahatma gandhi statue,Maharashtra,west,heritage,21.2476432,75.2956784,1,easy,,,
osm-5396089422,monument,Stones and corrugated sheet,Rajasthan,north,heritage,27.5660825,76.6221865,1,easy,,,
osm-5396188523,restaurant,Big Fish,Goa,west,food,15.6037423,73.7619896,1,easy,,,
osm-5397634022,temple,Mararikulam Maha Deva Temple,Kerala,south,spiritual,9.6017465,76.3165362,1,easy,,,
osm-5397784021,cafe,Kariyappa cafe,Karnataka,south,food,14.5560549,74.3094627,1,easy,,,russian;asian;indian
osm-5398017751,restaurant,Devi Upahar,Karnataka,south,food,12.9597909,77.5269754,1,easy,,,
osm-5398104324,restaurant,The Mahnamahnas,Goa,west,food,15.0481231,73.9846245,1,easy,,,
osm-539994189,shrine,Galu Devi Mandir,Himachal Pradesh,north,spiritual,32.2545856,76.3259043,1,easy,,,
osm-539994191,cafe,Magic View Café,Himachal Pradesh,north,food,32.2558247,76.3427529,1,easy,,,
osm-539994192,cafe,Praveen Tea Stall,Himachal Pradesh,north,food,32.2622946,76.3486921,1,easy,,,snackbar
osm-539994860,shrine,Jhande Wali Mata,Himachal Pradesh,north,spiritual,32.2682123,76.3547786,1,easy,,,
osm-539994861,cafe,Snowline Cafe,Himachal Pradesh,north,food,32.2741416,76.361572,1,easy,,,regional
osm-539994862,shrine,Laka Temple,Himachal Pradesh,north,spiritual,32.2759412,76.3619262,1,easy,,,
osm-539994864,cave,Laka Boulder Cave,Himachal Pradesh,north,nature,32.2833202,76.3655376,1,easy,,,
osm-539994865,cave,Lahesh Cave,Himachal Pradesh,north,nature,32.2901871,76.3741994,1,easy,,,
osm-540018351,temple,Omal Kuddu,Himachal Pradesh,north,spiritual,32.3319372,76.4240834,1,easy,,,
osm-540018359,temple,Kuvarasi Nag Mandir,Himachal Pradesh,north,spiritual,32.3527903,76.4556529,1,easy,,,
osm-540021090,cafe,Hilling Tea Shop,Himachal Pradesh,north,food,32.3594135,76.4900794,1,easy,,,
osm-5400381037,restaurant,Adyar Ananda Bhavan,Tamil Nadu,south,food,13.0713977,80.20342,1,easy,,,
osm-5400382374,restaurant,Namma Veedu Vasantha Bhavan,Tamil Nadu,south,food,13.0572287,80.2117342,1,easy,,,
osm-540052798,temple,Lake wali Mata,Himachal Pradesh,north,spiritual,32.2756145,76.6718063,1,easy,,,
osm-540060025,cafe,Bela wali mata tea shop,Himachal Pradesh,north,food,32.2649401,76.6827845,1,easy,,,
osm-540060026,temple,Bela wali Mata,Himachal Pradesh,north,spiritual,32.264774,76.6824036,1,easy,,,
osm-540060619,cafe,Yada Goth Tea Shop,Himachal Pradesh,north,food,32.2270039,76.681787,1,easy,,,
osm-5400671168,artwork,The Thinker,Maharashtra,west,culture,19.0253669,73.0074971,1,easy,,,
osm-5400701686,restaurant,Navratna Veg Restaurant - Seawoods,Maharashtra,west,food,19.0119244,73.0143226,1,easy,,,
osm-5400775221,restaurant,Atharva,Kerala,south,food,9.9577339,76.2561721,1,easy,,,
osm-540123818,cafe,Unknown Tea Shop,Himachal Pradesh,north,food,32.176123,76.6980857,1,easy,,,
osm-540128810,cafe,Parai Tea Shop,Himachal Pradesh,north,food,32.1586344,76.6882763,1,easy,,,
osm-540130747,cafe,Khodtru Dhar Tea and Meals shop,Himachal Pradesh,north,food,32.146329,76.6832888,1,easy,,,regional
osm-540133341,cafe,Bakluddu Tea Shop,Himachal Pradesh,north,food,32.1246486,76.666656,1,easy,,,
osm-540137972,cafe,HPSEB Canteen,Himachal Pradesh,north,food,32.1077654,76.6539534,1,easy,,,
osm-5401398017,temple,JAGNATH MAHADEV MANDIR,Gujarat,west,spiritual,22.5409861,72.9620653,1,easy,,,
osm-5401398018,temple,PANCHMUKHI HANUMAN MANDIR,Gujarat,west,spiritual,22.5413329,72.9617327,1,easy,,,
osm-5401401201,temple,MUMBADEVI MANDIR,Gujarat,west,spiritual,22.5412112,72.9625466,1,easy,,,
osm-5401514323,restaurant,Surf Shack,Goa,west,food,15.684216,73.7039549,1,easy,,,
osm-5402224027,restaurant,3 Page,Karnataka,south,food,12.9866165,77.579997,1,easy,,,
osm-5402224032,cafe,Cafe Coffee Day,Karnataka,south,food,12.9802917,77.5779251,1,easy,,,coffee_shop
osm-5402224051,restaurant,Seasons,Karnataka,south,food,13.1911701,77.6460017,1,easy,,,
osm-5402307925,restaurant,Udupi Upahara,Karnataka,south,food,12.8468502,77.6722082,1,easy,,,
osm-5402307943,restaurant,Fattoush,Karnataka,south,food,12.8931572,77.5987475,1,easy,,,
osm-5402307944,street food,Subway,Karnataka,south,food,12.8967748,77.5997314,1,easy,,,sandwich
osm-5402308121,restaurant,New Udupi Upahar,Karnataka,south,food,12.964262,77.5967957,1,easy,,,
osm-5403444621,restaurant,Come back restaurant,Goa,west,food,15.6888389,73.7127598,1,easy,,,
osm-5403772221,restaurant,Hotel Emerland,Gujarat,west,food,23.0742871,72.6506214,1,easy,,,
osm-5404945368,temple,Hanuman Mandir Jalalpur,Bihar,east,spiritual,25.9191952,84.943269,1,easy,,,
osm-5405287090,temple,Thirumigu Uchi Pillaiyar Temple,Tamil Nadu,south,spiritual,10.9590584,79.3768617,1,easy,,,
osm-5405361496,temple,Sri Venkateshwara Swamy Temple,Andhra Pradesh,south,spiritual,16.3264622,80.4149986,1,easy,,,
osm-5405391695,park,SVN Colony Park,Andhra Pradesh,south,nature,16.3278669,80.4147031,1,easy,,,
osm-540540799,temple,Dev Pashakot Mandir,Himachal Pradesh,north,spiritual,31.9602498,76.8966258,1,easy,,,
osm-540560240,temple,Gramang Devta,Himachal Pradesh,north,spiritual,32.0146586,77.0123289,1,easy,,,
osm-540647812,cafe,Cafe Coffee Day,Karnataka,south,food,12.3097363,76.6446,1,easy,,,indian
osm-5406500256,restaurant,DUPMC Canteen,Maharashtra,west,food,21.0242617,75.7071265,1,easy,,,
osm-5406508289,monument,the triangle,Maharashtra,west,heritage,21.0228208,75.7061604,1,easy,,,
osm-5406509374,restaurant,dupmc Canteen,Maharashtra,west,food,21.0230316,75.7048837,1,easy,,,
osm-5406511626,monument,dr ulhas patil medical coollege,Maharashtra,west,heritage,21.0232418,75.7049567,1,easy,,,
osm-5406513322,monument,the stage,Maharashtra,west,heritage,21.0230212,75.7064084,1,easy,,,
osm-5406518785,monument,fountain,Maharashtra,west,heritage,21.0223682,75.7049054,1,easy,,,
osm-5406520702,restaurant,hotel rasoi garden,Maharashtra,west,food,21.02212,75.7049903,1,easy,,,
osm-5406702622,street food,Knopcha,Karnataka,south,food,13.0578349,77.5875037,1,easy,,,
osm-5406951022,gurdwara,Gurudwara,Gujarat,west,spiritual,23.0707814,70.13846,1,easy,,,
osm-5407346975,artwork,Bird Feeder,Gujarat,west,culture,23.0130387,72.5064956,1,easy,,,
osm-5407346976,artwork,Funny art,Gujarat,west,culture,23.0128431,72.5065295,1,easy,,,
osm-5407346983,cafe,In-Garden Cafe,Gujarat,west,food,23.0122064,72.5062163,1,easy,,,
osm-5407346984,monument,Citizens Exchange,Gujarat,west,heritage,23.0127029,72.5065284,1,easy,,,
osm-5408552421,shrine,"Malankara Orthodox Syrian Church [Kuzhi Palli], Pallimukk, Kizhakketeruv",Kerala,south,spiritual,9.0074937,76.8092853,1,easy,,,
osm-5409055322,restaurant,Dinesh,Goa,west,food,15.0366534,73.990172,1,easy,,,
osm-5409087512,temple,Sarpakavu Pazhampuzha temple,Kerala,south,spiritual,10.5679914,76.143506,1,easy,,,
osm-5409135557,cafe,Diya Café Restaurant,Goa,west,food,15.6912958,73.7045049,1,easy,,,
osm-5409153318,temple,DURGA MANDIR,Haryana,north,spiritual,28.3846567,77.3760132,1,easy,,,
osm-5409153319,temple,Prachin Durga Mandir,Haryana,north,spiritual,28.3843241,77.3765823,1,easy,,,
osm-5409155212,mosque,Juma Mazjid,Kerala,south,spiritual,10.5629948,76.1487886,1,easy,,,
osm-5409197468,restaurant,Bikaner Misthan Bhandar Faridpur,Haryana,north,food,28.3851732,77.3670162,1,easy,,,
osm-5409224577,temple,Puliyamthrikovil Temple,Kerala,south,spiritual,10.5633117,76.1522397,1,easy,,,
osm-5409224593,church,St. Sebastian's chruch,Kerala,south,spiritual,10.5533467,76.1551669,1,easy,,,
osm-5409224808,temple,Hanuman Mandir,Haryana,north,spiritual,28.38418,77.3683996,1,easy,,,
osm-5409224810,restaurant,Khatirdari Restaurant,Haryana,north,food,28.3833087,77.369564,1,easy,,,
osm-5409249333,temple,Shiv Mandir,Haryana,north,spiritual,28.3822281,77.3742609,1,easy,,,
osm-5409249334,temple,Radha Krishna Mandir,Haryana,north,spiritual,28.3816115,77.3769166,1,easy,,,
osm-5409249335,temple,Prachin Shiv Mandir,Haryana,north,spiritual,28.3831518,77.3778334,1,easy,,,
osm-540928640,restaurant,Hotel Mahesh Prasad,Karnataka,south,food,12.2955488,76.6411661,1,easy,,,indian
osm-5409290448,monastery,Nehru Memorial Gompa,Arunachal Pradesh,northeast,spiritual,27.5923017,91.8754039,1,easy,,,
osm-5409478503,temple,Shri Balaji Mandir,Haryana,north,spiritual,28.3841272,77.3439076,1,easy,,,
osm-5409478508,temple,Prachin Hanuman Mandir Pahladpur,Haryana,north,spiritual,28.3860515,77.3461044,1,easy,,,
osm-5409484321,restaurant,Sree Suprabhatham - veg restaurant,Kerala,south,food,8.9270428,76.5528328,1,easy,,,
osm-5409621836,restaurant,Thalassery restaurant,Karnataka,south,food,12.9258549,77.6757002,1,easy,,,
osm-5410019721,cafe,Sea Terrasse,Goa,west,food,15.6951587,73.6982749,1,easy,,,russian;indian
osm-5411236856,peak,罗素日,Arunachal Pradesh,northeast,nature,27.6034988,92.5505644,1,easy,,,
osm-5411635121,palace,Sadar Manzil,Madhya Pradesh,central,heritage,23.2570884,77.3970787,1,easy,,,
