user_id,persona,home_state,home_region,home_lat,home_lng,age_band,party,budget,activity,signed_up
u0025959,food-first,Ladakh,north,34.1526,77.5771,18-24,family,premium,2,2025-06-13
u0025960,heritage-seeker,Gujarat,west,21.1702,72.8311,25-34,friends,moderate,1,2025-08-06
u0025961,beach-and-slow,Maharashtra,west,19.7645,74.4762,18-24,couple,shoestring,1,2024-11-05
u0025962,family-holiday,Maharashtra,west,18.6414,72.8722,35-44,couple,comfortable,2,2025-02-05
u0025963,family-holiday,Madhya Pradesh,central,26.2183,78.1828,55+,couple,shoestring,2,2025-01-18
u0025964,mountain-walker,Rajasthan,north,24.5854,73.7125,55+,solo,premium,1,2024-09-20
u0025965,weekend-escaper,Karnataka,south,12.3375,75.8069,55+,couple,moderate,2,2025-09-14
u0025966,beach-and-slow,Maharashtra,west,17.9307,73.6477,18-24,family,moderate,1,2024-05-02
u0025967,heritage-seeker,Andhra Pradesh,south,16.5062,80.648,18-24,couple,comfortable,1,2024-04-19
u0025968,family-holiday,Rajasthan,north,26.2389,73.0243,55+,couple,premium,1,2025-07-22
u0025969,mountain-walker,Jharkhand,east,23.3441,85.3096,45-54,couple,moderate,1,2024-04-27
u0025970,food-first,Madhya Pradesh,central,23.1815,79.9864,45-54,couple,premium,1,2024-03-03
u0025971,heritage-seeker,West Bengal,east,26.7271,88.3953,35-44,friends,moderate,5,2024-11-02
u0025972,weekend-escaper,Himachal Pradesh,north,32.5387,75.9707,45-54,couple,shoestring,1,2025-05-31
u0025973,pilgrim,Uttarakhand,north,27.4924,77.6737,55+,couple,shoestring,3,2025-04-28
u0025974,beach-and-slow,Tamil Nadu,south,11.4102,76.695,35-44,couple,moderate,1,2024-04-14
u0025975,pilgrim,Himachal Pradesh,north,32.2464,78.0349,55+,couple,shoestring,2,2024-05-24
u0025976,food-first,Bihar,east,24.6961,84.9911,18-24,couple,moderate,134,2025-03-15
u0025977,heritage-seeker,Uttarakhand,north,30.529,79.5666,45-54,couple,moderate,1,2024-03-04
u0025978,food-first,Gujarat,west,20.888,70.401,35-44,family,comfortable,1,2024-12-23
u0025979,food-first,Karnataka,south,15.335,76.46,45-54,friends,comfortable,4,2025-01-21
u0025980,beach-and-slow,Uttarakhand,north,29.53,78.7747,55+,friends,shoestring,1,2025-05-31
u0025981,family-holiday,Tamil Nadu,south,8.0883,77.5385,45-54,couple,moderate,1,2024-03-18
u0025982,mountain-walker,Himachal Pradesh,north,32.01,77.3152,25-34,family,moderate,19,2024-01-29
u0025983,food-first,Maharashtra,west,18.6414,72.8722,18-24,solo,comfortable,1,2024-01-29
u0025984,beach-and-slow,Jammu & Kashmir,north,34.0837,74.7973,55+,couple,moderate,1,2024-06-16
u0025985,heritage-seeker,Uttarakhand,north,29.53,78.7747,25-34,friends,moderate,1,2024-02-29
u0025986,food-first,Rajasthan,north,24.5854,73.7125,45-54,solo,shoestring,1,2025-01-25
u0025987,heritage-seeker,Maharashtra,west,18.5204,73.8567,35-44,couple,moderate,2,2025-01-22
u0025988,family-holiday,Karnataka,south,12.3375,75.8069,18-24,solo,shoestring,1,2024-08-19
u0025989,mountain-walker,Himachal Pradesh,north,32.5387,75.9707,25-34,friends,comfortable,1,2025-02-01
u0025990,mountain-walker,Gujarat,west,22.3072,73.1812,55+,solo,shoestring,1,2025-03-26
u0025991,family-holiday,Uttarakhand,north,27.4924,77.6737,35-44,friends,moderate,1,2025-02-04
u0025992,heritage-seeker,Himachal Pradesh,north,31.1048,77.1734,35-44,family,comfortable,1,2025-01-20
u0025993,family-holiday,Rajasthan,north,24.5926,72.7156,25-34,family,comfortable,2,2025-03-20
u0025994,food-first,Nagaland,northeast,25.6751,94.11,55+,friends,shoestring,1,2024-11-30
u0025995,family-holiday,Andhra Pradesh,south,16.5062,80.648,18-24,couple,comfortable,1,2025-05-05
u0025996,family-holiday,Mizoram,northeast,23.7271,92.7176,45-54,family,moderate,2,2024-06-15
u0025997,heritage-seeker,Jammu & Kashmir,north,32.7266,74.857,25-34,family,shoestring,1,2025-08-15
u0025998,family-holiday,Telangana,south,17.385,78.4867,45-54,family,moderate,3,2024-02-21
u0025999,pilgrim,Uttar Pradesh,central,26.8467,80.9462,55+,family,moderate,3,2024-04-08
u0026000,beach-and-slow,Assam,northeast,26.95,94.17,18-24,couple,moderate,1,2025-04-16
u0026001,weekend-escaper,Himachal Pradesh,north,32.2432,77.1892,45-54,couple,moderate,2,2024-12-12
u0026002,weekend-escaper,Nagaland,northeast,25.6751,94.11,35-44,solo,moderate,1,2025-07-30
u0026003,mountain-walker,Rajasthan,north,26.4899,74.5511,55+,couple,moderate,2,2024-06-09
u0026004,heritage-seeker,Uttar Pradesh,central,26.4499,80.3319,25-34,family,comfortable,2,2024-01-26
u0026005,weekend-escaper,Kerala,south,9.5916,77.1603,55+,couple,moderate,3,2024-04-12
u0026006,mountain-walker,Odisha,east,20.2961,85.8245,55+,solo,moderate,1,2024-05-03
u0026007,beach-and-slow,Tamil Nadu,south,10.7905,78.7047,35-44,friends,moderate,1,2024-11-12
u0026008,family-holiday,West Bengal,east,27.06,88.47,45-54,couple,shoestring,9,2024-08-30
u0026009,beach-and-slow,Himachal Pradesh,north,32.01,77.3152,45-54,couple,comfortable,1,2025-09-13
u0026010,beach-and-slow,Uttar Pradesh,central,26.4499,80.3319,25-34,couple,comfortable,2,2024-04-14
u0026011,family-holiday,Chandigarh,north,30.7333,76.7794,55+,family,shoestring,1,2024-03-24
u0026012,weekend-escaper,Chhattisgarh,central,21.2514,81.6296,55+,couple,comfortable,2,2024-06-05
u0026013,mountain-walker,Tripura,northeast,23.8315,91.2868,25-34,couple,premium,2,2024-07-31
u0026014,food-first,Kerala,south,8.7379,76.7163,35-44,friends,moderate,1,2024-03-03
u0026015,pilgrim,Uttar Pradesh,central,26.8467,80.9462,18-24,family,comfortable,4,2025-05-10
u0026016,weekend-escaper,Rajasthan,north,28.0229,73.3119,55+,couple,shoestring,1,2025-09-21
u0026017,weekend-escaper,Karnataka,south,15.2689,76.3909,25-34,couple,shoestring,1,2024-09-25
u0026018,food-first,Uttar Pradesh,central,27.5806,77.7006,25-34,solo,moderate,1,2024-12-28
u0026019,family-holiday,Madhya Pradesh,central,25.3518,78.6417,18-24,solo,moderate,1,2025-05-01
u0026020,pilgrim,West Bengal,east,27.041,88.2663,18-24,couple,moderate,1,2025-06-29
u0026021,mountain-walker,Arunachal Pradesh,northeast,27.586,91.859,55+,friends,premium,16,2025-07-27
u0026022,heritage-seeker,Uttarakhand,north,29.53,78.7747,45-54,solo,shoestring,1,2025-07-23
u0026023,weekend-escaper,Himachal Pradesh,north,32.2464,78.0349,18-24,couple,moderate,1,2024-08-06
u0026024,heritage-seeker,Maharashtra,west,19.076,72.8777,55+,friends,premium,2,2025-03-23
u0026025,pilgrim,Kerala,south,9.9312,76.2673,25-34,family,moderate,1,2024-12-30
u0026026,food-first,Sikkim,northeast,27.3,88.24,55+,friends,comfortable,1,2024-09-17
u0026027,food-first,Odisha,east,19.8135,85.8312,25-34,couple,shoestring,1,2024-12-18
u0026028,beach-and-slow,Tamil Nadu,south,11.0168,76.9558,55+,family,shoestring,1,2025-07-21
u0026029,pilgrim,Andaman & Nicobar,north,11.6234,92.7265,35-44,solo,moderate,3,2024-12-11
u0026030,heritage-seeker,Uttarakhand,north,30.3165,78.0322,45-54,solo,premium,1,2024-07-23
u0026031,mountain-walker,Himachal Pradesh,north,32.2432,77.1892,35-44,family,moderate,22,2024-12-21
u0026032,weekend-escaper,West Bengal,east,26.7271,88.3953,18-24,family,comfortable,1,2024-09-04
u0026033,heritage-seeker,Tripura,northeast,23.8315,91.2868,25-34,family,comfortable,1,2025-09-28
u0026034,mountain-walker,Kerala,south,9.5916,77.1603,18-24,friends,premium,1,2024-08-27
u0026035,mountain-walker,Maharashtra,west,17.9307,73.6477,18-24,family,comfortable,2,2025-09-24
u0026036,heritage-seeker,Uttar Pradesh,central,26.7922,82.1998,45-54,friends,shoestring,1,2024-03-06
u0026037,weekend-escaper,Karnataka,south,15.918,75.685,18-24,family,moderate,1,2025-08-09
u0026038,family-holiday,Arunachal Pradesh,northeast,27.586,91.859,45-54,solo,shoestring,1,2024-04-27
u0026039,mountain-walker,Kerala,south,11.2588,75.7804,55+,friends,moderate,1,2025-06-16
u0026040,beach-and-slow,Tamil Nadu,south,8.0883,77.5385,35-44,solo,moderate,4,2024-03-12
u0026041,heritage-seeker,Odisha,east,19.8876,86.0945,18-24,solo,moderate,1,2024-03-28
u0026042,weekend-escaper,Uttarakhand,north,30.3165,78.0322,35-44,couple,comfortable,2,2024-10-24
u0026043,beach-and-slow,Andhra Pradesh,south,13.6288,79.4192,35-44,friends,moderate,2,2024-01-13
u0026044,family-holiday,Himachal Pradesh,north,32.219,76.3234,25-34,family,shoestring,1,2024-02-29
u0026045,heritage-seeker,Uttarakhand,north,30.4598,78.0644,55+,couple,moderate,2,2024-11-14
u0026046,weekend-escaper,Uttar Pradesh,central,26.8467,80.9462,18-24,solo,shoestring,1,2025-05-06
u0026047,heritage-seeker,Himachal Pradesh,north,32.01,77.3152,35-44,couple,comfortable,1,2025-04-04
u0026048,beach-and-slow,Tamil Nadu,south,10.7905,78.7047,45-54,friends,premium,2,2025-09-04
u0026049,beach-and-slow,Himachal Pradesh,north,31.1048,77.1734,45-54,family,moderate,1,2024-02-07
u0026050,heritage-seeker,Bihar,east,25.1367,85.4438,25-34,solo,comfortable,1,2024-03-01
u0026051,weekend-escaper,Puducherry,north,11.9416,79.8083,35-44,family,comfortable,2,2025-02-16
u0026052,mountain-walker,Andhra Pradesh,south,16.5062,80.648,45-54,family,shoestring,1,2025-07-29
u0026053,beach-and-slow,Kerala,south,8.4004,76.9784,35-44,family,shoestring,1,2024-03-29
u0026054,mountain-walker,Jammu & Kashmir,north,32.7266,74.857,45-54,couple,moderate,1,2025-05-11
u0026055,beach-and-slow,Madhya Pradesh,central,23.1765,75.7885,25-34,family,comfortable,1,2024-05-07
u0026056,beach-and-slow,Chandigarh,north,30.7333,76.7794,45-54,family,comfortable,18,2024-01-23
u0026057,mountain-walker,Odisha,east,20.2961,85.8245,55+,solo,comfortable,1,2025-07-21
u0026058,beach-and-slow,Uttarakhand,north,29.53,78.7747,45-54,family,comfortable,2,2024-03-02
u0026059,weekend-escaper,Andhra Pradesh,south,17.6868,83.2185,35-44,couple,shoestring,1,2024-08-19
u0026060,beach-and-slow,Tamil Nadu,south,11.3494,76.7956,35-44,family,moderate,1,2025-09-29
u0026061,food-first,Assam,northeast,26.5775,93.1711,18-24,couple,shoestring,1,2024-02-26
u0026062,food-first,Goa,west,15.4909,73.8278,35-44,family,premium,3,2024-10-27
u0026063,family-holiday,Bihar,east,24.6961,84.9911,45-54,couple,moderate,3,2024-11-14
u0026064,heritage-seeker,Karnataka,south,12.2958,76.6394,25-34,friends,moderate,1,2024-10-20
u0026065,mountain-walker,Tamil Nadu,south,9.9252,78.1198,18-24,solo,premium,1,2024-10-31
u0026066,heritage-seeker,Uttar Pradesh,central,26.8467,80.9462,45-54,couple,moderate,2,2024-03-14
u0026067,food-first,Andhra Pradesh,south,17.6868,83.2185,18-24,solo,moderate,1,2024-10-29
u0026068,family-holiday,Chandigarh,north,30.7333,76.7794,18-24,friends,moderate,2,2024-11-06
u0026069,food-first,Gujarat,west,20.888,70.401,18-24,couple,comfortable,20,2024-10-07
u0026070,mountain-walker,Gujarat,west,21.1702,72.8311,18-24,family,moderate,1,2025-06-27
u0026071,heritage-seeker,Odisha,east,19.8876,86.0945,55+,solo,shoestring,1,2024-04-27
u0026072,heritage-seeker,Rajasthan,north,26.838,70.9,18-24,solo,moderate,1,2025-05-20
u0026073,pilgrim,Himachal Pradesh,north,32.2432,77.1892,55+,family,comfortable,2,2024-06-14
u0026074,mountain-walker,Andhra Pradesh,south,17.6868,83.2185,45-54,couple,moderate,1,2024-03-05
u0026075,heritage-seeker,Rajasthan,north,26.9157,70.9083,25-34,family,premium,4,2025-09-23
u0026076,food-first,Delhi,north,28.6139,77.209,45-54,friends,shoestring,2,2024-11-02
u0026077,weekend-escaper,Gujarat,west,23.0225,72.5714,25-34,couple,moderate,1,2024-11-15
u0026078,mountain-walker,Gujarat,west,21.1702,72.8311,18-24,friends,premium,1,2025-06-30
u0026079,weekend-escaper,Madhya Pradesh,central,23.1815,79.9864,18-24,family,comfortable,1,2024-10-26
u0026080,food-first,Kerala,south,8.5241,76.9366,35-44,couple,moderate,1,2025-01-13
u0026081,heritage-seeker,Karnataka,south,13.3409,74.7421,18-24,solo,moderate,1,2025-09-21
u0026082,mountain-walker,Kerala,south,9.9312,76.2673,55+,family,moderate,1,2025-04-03
u0026083,heritage-seeker,Maharashtra,west,19.7645,74.4762,25-34,solo,moderate,1,2024-04-23
u0026084,food-first,Tamil Nadu,south,11.0168,76.9558,35-44,couple,moderate,1,2024-12-27
u0026085,pilgrim,Maharashtra,west,18.7546,73.4062,45-54,family,comfortable,1,2025-02-22
u0026086,food-first,Maharashtra,west,21.1458,79.0882,35-44,solo,moderate,3,2024-03-31
u0026087,weekend-escaper,Arunachal Pradesh,northeast,27.586,91.859,18-24,couple,comfortable,2,2025-04-14
u0026088,mountain-walker,Madhya Pradesh,central,24.8318,79.9199,18-24,couple,moderate,5,2025-09-17
u0026089,family-holiday,Tamil Nadu,south,9.9252,78.1198,45-54,couple,premium,2,2024-10-10
u0026090,heritage-seeker,Maharashtra,west,19.9975,73.7898,55+,couple,moderate,1,2024-05-09
u0026091,weekend-escaper,Kerala,south,11.2588,75.7804,18-24,solo,comfortable,1,2025-03-28
u0026092,weekend-escaper,Punjab,north,31.634,74.8723,45-54,family,moderate,2,2025-09-08
u0026093,weekend-escaper,Madhya Pradesh,central,24.8318,79.9199,18-24,family,comfortable,1,2024-12-11
u0026094,food-first,Kerala,south,8.4004,76.9784,55+,solo,comfortable,1,2024-12-06
u0026095,family-holiday,Gujarat,west,22.2394,68.9678,18-24,family,shoestring,1,2025-07-19
u0026096,weekend-escaper,Uttar Pradesh,central,27.5806,77.7006,25-34,friends,shoestring,1,2025-02-21
u0026097,weekend-escaper,Uttarakhand,north,29.53,78.7747,55+,solo,comfortable,1,2025-02-04
u0026098,family-holiday,Karnataka,south,12.9141,74.856,45-54,couple,shoestring,1,2025-09-30
u0026099,pilgrim,Kerala,south,8.7379,76.7163,35-44,solo,shoestring,13,2024-01-01
u0026100,beach-and-slow,Maharashtra,west,19.076,72.8777,18-24,friends,moderate,12,2025-03-13
u0026101,family-holiday,Rajasthan,north,26.4499,74.6399,35-44,friends,comfortable,1,2024-05-16
u0026102,family-holiday,Maharashtra,west,18.6414,72.8722,45-54,family,moderate,2,2025-09-01
u0026103,weekend-escaper,Madhya Pradesh,central,23.2599,77.4126,18-24,couple,moderate,2,2024-02-07
u0026104,family-holiday,Goa,west,15.4909,73.8278,35-44,friends,comfortable,1,2024-10-02
u0026105,food-first,Himachal Pradesh,north,32.5387,75.9707,18-24,friends,moderate,2,2024-07-08
u0026106,family-holiday,Jammu & Kashmir,north,32.7266,74.857,55+,couple,moderate,1,2025-05-27
u0026107,family-holiday,Gujarat,west,22.3072,73.1812,55+,family,shoestring,1,2025-05-03
u0026108,family-holiday,Uttar Pradesh,central,26.7922,82.1998,18-24,solo,moderate,3,2024-08-03
u0026109,food-first,Arunachal Pradesh,northeast,27.586,91.859,45-54,family,shoestring,1,2025-05-13
u0026110,beach-and-slow,Tamil Nadu,south,11.4102,76.695,18-24,friends,comfortable,1,2024-09-21
u0026111,family-holiday,Odisha,east,19.8876,86.0945,25-34,family,moderate,1,2024-12-06
u0026112,beach-and-slow,Tamil Nadu,south,12.6269,80.1927,55+,couple,shoestring,2,2024-05-03
u0026113,food-first,Maharashtra,west,19.8762,75.3433,25-34,solo,premium,4,2024-11-28
u0026114,family-holiday,Kerala,south,9.9312,76.2673,25-34,solo,moderate,1,2024-08-24
u0026115,beach-and-slow,West Bengal,east,21.627,87.509,18-24,couple,moderate,1,2025-08-14
u0026116,weekend-escaper,Jammu & Kashmir,north,34.0837,74.7973,25-34,couple,shoestring,1,2025-03-19
u0026117,heritage-seeker,Uttarakhand,north,30.4598,78.0644,25-34,family,premium,3,2024-03-20
u0026118,family-holiday,West Bengal,east,26.7271,88.3953,18-24,couple,shoestring,12,2025-04-05
u0026119,family-holiday,Sikkim,northeast,27.3,88.24,25-34,couple,moderate,1,2024-04-30
u0026120,family-holiday,Jharkhand,east,23.3441,85.3096,35-44,solo,premium,2,2024-12-10
u0026121,weekend-escaper,Arunachal Pradesh,northeast,27.0844,93.6053,18-24,family,comfortable,1,2025-07-16
u0026122,pilgrim,Uttar Pradesh,central,25.4358,81.8463,45-54,family,shoestring,1,2024-12-07
u0026123,beach-and-slow,Goa,west,15.4909,73.8278,35-44,couple,moderate,1,2025-06-28
u0026124,heritage-seeker,Maharashtra,west,19.8762,75.3433,25-34,solo,moderate,1,2025-09-01
u0026125,family-holiday,Andhra Pradesh,south,13.6288,79.4192,45-54,family,comfortable,1,2025-05-11
u0026126,pilgrim,Goa,west,15.4909,73.8278,18-24,couple,premium,1,2024-06-29
u0026127,mountain-walker,Madhya Pradesh,central,26.2183,78.1828,55+,family,comfortable,1,2024-02-25
u0026128,weekend-escaper,Karnataka,south,14.5479,74.3188,55+,solo,comfortable,1,2025-03-04
u0026129,heritage-seeker,Rajasthan,north,26.838,70.9,55+,solo,comfortable,1,2025-05-27
u0026130,family-holiday,Uttar Pradesh,central,26.8467,80.9462,55+,family,moderate,1,2025-08-30
u0026131,family-holiday,Uttarakhand,north,30.3165,78.0322,55+,solo,shoestring,1,2024-09-29
u0026132,family-holiday,West Bengal,east,26.7271,88.3953,35-44,solo,premium,1,2024-07-07
u0026133,pilgrim,Karnataka,south,15.2689,76.3909,25-34,couple,comfortable,1,2025-08-26
u0026134,pilgrim,Jharkhand,east,23.3441,85.3096,45-54,friends,moderate,1,2024-08-22
u0026135,pilgrim,Meghalaya,northeast,25.27,91.732,25-34,couple,moderate,2,2024-03-30
u0026136,food-first,Assam,northeast,26.5775,93.1711,35-44,solo,comfortable,208,2024-03-12
u0026137,beach-and-slow,Gujarat,west,21.1702,72.8311,35-44,family,shoestring,1,2024-02-16
u0026138,family-holiday,Assam,northeast,26.5775,93.1711,25-34,family,moderate,1,2024-12-09
u0026139,family-holiday,Tamil Nadu,south,10.787,79.1378,35-44,family,moderate,1,2024-03-27
u0026140,family-holiday,Tamil Nadu,south,11.3494,76.7956,45-54,family,moderate,5,2024-12-23
u0026141,mountain-walker,Uttarakhand,north,27.4924,77.6737,25-34,family,moderate,8,2024-04-11
u0026142,heritage-seeker,Karnataka,south,15.918,75.685,45-54,solo,comfortable,13,2025-08-10
u0026143,mountain-walker,Tamil Nadu,south,9.9252,78.1198,45-54,couple,premium,2,2024-01-09
u0026144,heritage-seeker,Rajasthan,north,26.2389,73.0243,18-24,couple,shoestring,1,2024-07-30
u0026145,heritage-seeker,Karnataka,south,15.335,76.46,45-54,solo,premium,1,2024-12-24
u0026146,food-first,Sikkim,northeast,27.3314,88.6138,25-34,couple,comfortable,1,2024-08-23
u0026147,beach-and-slow,Gujarat,west,22.2394,68.9678,18-24,solo,moderate,1,2024-03-10
u0026148,beach-and-slow,Gujarat,west,23.2156,72.6369,35-44,solo,premium,1,2024-11-29
u0026149,family-holiday,Kerala,south,8.7379,76.7163,45-54,couple,shoestring,1,2025-07-31
u0026150,food-first,Himachal Pradesh,north,32.5387,75.9707,35-44,couple,shoestring,2,2025-03-12
u0026151,pilgrim,Manipur,northeast,24.817,93.9368,45-54,couple,comfortable,1,2025-06-09
u0026152,family-holiday,Nagaland,northeast,25.6751,94.11,55+,solo,premium,1,2024-06-15
u0026153,weekend-escaper,Kerala,south,9.4981,76.3388,45-54,couple,moderate,2,2025-04-12
u0026154,heritage-seeker,Odisha,east,20.2961,85.8245,55+,solo,comfortable,1,2024-04-27
u0026155,food-first,Manipur,northeast,24.817,93.9368,45-54,family,moderate,4,2024-06-28
u0026156,weekend-escaper,Uttarakhand,north,29.3803,79.4636,45-54,family,comfortable,1,2025-04-04
u0026157,family-holiday,Tamil Nadu,south,9.9252,78.1198,25-34,family,comfortable,1,2025-04-08
u0026158,heritage-seeker,Tamil Nadu,south,13.0827,80.2707,35-44,solo,comfortable,1,2025-03-26
u0026159,family-holiday,Tamil Nadu,south,8.0883,77.5385,45-54,family,moderate,1,2024-03-20
u0026160,family-holiday,Uttarakhand,north,30.4598,78.0644,35-44,family,moderate,1,2025-06-21
u0026161,heritage-seeker,Uttar Pradesh,central,26.4499,80.3319,35-44,couple,moderate,2,2025-05-07
u0026162,weekend-escaper,Tamil Nadu,south,11.4102,76.695,55+,family,shoestring,1,2025-03-02
u0026163,mountain-walker,Uttarakhand,north,30.529,79.5666,35-44,couple,comfortable,1,2025-01-06
u0026164,mountain-walker,Madhya Pradesh,central,23.2599,77.4126,18-24,friends,moderate,1,2024-03-20
u0026165,beach-and-slow,Tamil Nadu,south,11.0168,76.9558,25-34,couple,moderate,1,2025-02-11
u0026166,mountain-walker,Kerala,south,9.9312,76.2673,25-34,solo,comfortable,11,2024-11-13
u0026167,food-first,Kerala,south,8.5241,76.9366,25-34,couple,moderate,2,2024-03-30
u0026168,heritage-seeker,Tamil Nadu,south,12.6269,80.1927,25-34,family,comfortable,1,2025-04-30
u0026169,food-first,Rajasthan,north,26.9157,70.9083,55+,family,moderate,2,2025-01-21
u0026170,mountain-walker,Karnataka,south,12.2958,76.6394,35-44,couple,moderate,1,2024-01-23
u0026171,family-holiday,Maharashtra,west,18.7546,73.4062,35-44,solo,premium,1,2025-01-09
u0026172,mountain-walker,Tamil Nadu,south,10.2381,77.4892,18-24,friends,moderate,1,2024-05-05
u0026173,weekend-escaper,Telangana,south,17.385,78.4867,25-34,solo,moderate,1,2025-07-02
u0026174,pilgrim,Delhi,north,28.6139,77.209,45-54,friends,comfortable,2,2024-06-11
u0026175,heritage-seeker,Mizoram,northeast,23.7271,92.7176,55+,solo,comfortable,3,2024-03-24
u0026176,pilgrim,Madhya Pradesh,central,23.1765,75.7885,35-44,family,shoestring,2,2024-08-16
u0026177,food-first,Uttar Pradesh,central,27.5806,77.7006,18-24,friends,shoestring,1,2025-09-17
u0026178,family-holiday,Rajasthan,north,26.4499,74.6399,35-44,couple,moderate,1,2024-01-30
u0026179,mountain-walker,Ladakh,north,34.1526,77.5771,55+,couple,comfortable,1,2025-03-10
u0026180,beach-and-slow,Tamil Nadu,south,10.787,79.1378,25-34,couple,comfortable,5,2024-07-21
u0026181,food-first,Karnataka,south,12.3375,75.8069,45-54,friends,shoestring,3,2025-06-29
u0026182,heritage-seeker,Karnataka,south,14.5479,74.3188,25-34,family,shoestring,4,2025-05-12
u0026183,pilgrim,Karnataka,south,13.3409,74.7421,45-54,friends,moderate,1,2024-01-01
u0026184,weekend-escaper,Rajasthan,north,26.9157,70.9083,45-54,friends,moderate,1,2025-05-28
u0026185,beach-and-slow,Puducherry,north,11.9416,79.8083,25-34,family,moderate,1,2024-08-21
u0026186,mountain-walker,Tamil Nadu,south,12.6269,80.1927,25-34,family,moderate,1,2025-04-18
u0026187,weekend-escaper,Karnataka,south,15.335,76.46,25-34,friends,moderate,1,2025-05-04
u0026188,beach-and-slow,Rajasthan,north,24.5926,72.7156,25-34,family,shoestring,2,2024-06-16
u0026189,pilgrim,Bihar,east,24.6961,84.9911,25-34,couple,comfortable,6,2025-09-24
u0026190,weekend-escaper,Rajasthan,north,26.2389,73.0243,25-34,family,moderate,3,2024-06-28
u0026191,family-holiday,Bihar,east,25.5941,85.1376,25-34,couple,shoestring,1,2024-10-27
u0026192,family-holiday,Manipur,northeast,24.817,93.9368,25-34,solo,comfortable,1,2025-04-04
u0026193,family-holiday,Tamil Nadu,south,10.2381,77.4892,35-44,solo,moderate,1,2024-07-22
u0026194,heritage-seeker,Manipur,northeast,24.817,93.9368,55+,couple,moderate,3,2024-04-21
u0026195,heritage-seeker,Mizoram,northeast,23.7271,92.7176,18-24,solo,shoestring,1,2024-08-07
u0026196,mountain-walker,Uttarakhand,north,29.3803,79.4636,25-34,couple,shoestring,1,2024-11-09
u0026197,pilgrim,Odisha,east,20.2961,85.8245,35-44,couple,moderate,1,2025-09-02
u0026198,mountain-walker,Himachal Pradesh,north,32.2464,78.0349,45-54,couple,moderate,1,2024-08-07
u0026199,heritage-seeker,Mizoram,northeast,23.7271,92.7176,18-24,couple,comfortable,1,2025-09-18
u0026200,food-first,Maharashtra,west,17.9307,73.6477,25-34,family,moderate,2,2025-03-28
u0026201,beach-and-slow,Himachal Pradesh,north,31.1048,77.1734,35-44,family,comfortable,1,2025-01-20
u0026202,family-holiday,Bihar,east,25.1367,85.4438,35-44,family,moderate,4,2024-02-20
u0026203,weekend-escaper,Karnataka,south,12.9141,74.856,45-54,solo,shoestring,1,2024-06-06
u0026204,weekend-escaper,Telangana,south,17.385,78.4867,35-44,couple,premium,3,2024-10-31
u0026205,beach-and-slow,Himachal Pradesh,north,32.5387,75.9707,45-54,solo,comfortable,2,2024-04-05
u0026206,weekend-escaper,Meghalaya,northeast,25.5788,91.8933,55+,couple,shoestring,1,2024-03-22
u0026207,mountain-walker,Kerala,south,8.4004,76.9784,25-34,family,shoestring,2,2024-03-27
u0026208,weekend-escaper,Himachal Pradesh,north,32.2464,78.0349,18-24,family,moderate,1,2025-01-14
u0026209,weekend-escaper,Gujarat,west,23.2156,72.6369,18-24,family,shoestring,1,2025-02-18
u0026210,food-first,Rajasthan,north,28.0229,73.3119,18-24,family,moderate,8,2024-04-24
u0026211,family-holiday,West Bengal,east,26.7271,88.3953,35-44,couple,comfortable,5,2025-05-27
u0026212,food-first,Karnataka,south,12.9716,77.5946,18-24,family,moderate,1,2025-03-31
u0026213,mountain-walker,Maharashtra,west,19.076,72.8777,35-44,family,comfortable,1,2024-07-05
u0026214,pilgrim,Meghalaya,northeast,25.5788,91.8933,35-44,couple,shoestring,1,2025-07-28
u0026215,pilgrim,Uttar Pradesh,central,27.1767,78.0081,25-34,couple,shoestring,1,2025-02-20
u0026216,food-first,Gujarat,west,23.0225,72.5714,18-24,friends,comfortable,1,2024-02-24
u0026217,heritage-seeker,Kerala,south,10.0889,77.0595,35-44,couple,comfortable,1,2024-11-08
u0026218,weekend-escaper,Rajasthan,north,28.0229,73.3119,25-34,friends,comfortable,1,2024-09-03
u0026219,pilgrim,Bihar,east,25.1367,85.4438,18-24,solo,comfortable,1,2024-06-30
u0026220,beach-and-slow,Maharashtra,west,19.076,72.8777,25-34,friends,shoestring,1,2024-04-21
u0026221,food-first,Odisha,east,19.8876,86.0945,55+,couple,comfortable,1,2024-07-22
u0026222,food-first,Bihar,east,25.1367,85.4438,45-54,family,comfortable,1,2024-03-22
u0026223,food-first,Bihar,east,25.5941,85.1376,25-34,solo,shoestring,1,2025-09-24
u0026224,beach-and-slow,Tamil Nadu,south,11.3494,76.7956,55+,couple,moderate,1,2025-08-06
u0026225,food-first,West Bengal,east,27.06,88.47,18-24,solo,moderate,1,2025-01-16
u0026226,beach-and-slow,Jharkhand,east,23.3441,85.3096,18-24,family,moderate,2,2025-07-10
u0026227,food-first,Kerala,south,9.5916,77.1603,45-54,couple,moderate,11,2025-02-22
u0026228,family-holiday,Assam,northeast,26.95,94.17,35-44,friends,moderate,1,2025-07-09
u0026229,mountain-walker,Odisha,east,19.8135,85.8312,18-24,couple,shoestring,6,2024-11-27
u0026230,heritage-seeker,Andhra Pradesh,south,16.5062,80.648,55+,family,moderate,1,2024-11-16
u0026231,heritage-seeker,Rajasthan,north,26.9157,70.9083,18-24,friends,moderate,1,2024-10-25
u0026232,mountain-walker,West Bengal,east,27.041,88.2663,45-54,family,comfortable,1,2025-08-17
